TRAVEL_ID,POI_ID,POI_NM
a_a007331,POI01000000C6BSM3,불근연립B형2동
b_b003861,POI010000006ADD68,SOIL인삼랜드충전소통영방향
d_d002571,POI01000000BZ0MRJ,연동천주교회
d_d005446,POI01000000C8XLFD,상수도사택
d_d000827,POI01000000ALB63B,중문관광단지안내소
d_d006137,POI01000000EG7PCY,롯데호텔제주
d_d001576,POI01000000BG6W1Q,휘닉스아일랜드
d_d000249,POI01000000DPH45O,정운
d_d007819,POI01000000ALBVGD,제주신화월드테마파크
d_d000790,POI01000000BSCHE6,더스위트호텔
d_d000007,POI010000006VWEPW,제주항연안여객터미널
d_d012414,POI01000000ALAOSH,서귀포농업기술센터
d_d002051,POI01000000ALIXZ5,JSM빌딩
d_d005310,POI010000006W4B6J,월드패밀리펜션
d_d003543,POI010000006W8ECW,해뜸
a_a002101,POI01000000C0PW92,화성향남서봉마을7단지부영아파트/708동
d_d009148,POI01000000BZ165I,용담공원
a_a000220,POI01000000DCCHAO,주식회사입질대박
d_d001560,POI01000000BZ216F,정방폭포
d_d000177,POI010000008ZQZ7Z,제주갈치양많이
d_d002256,POI0100000078KLAQ,함덕삼다펜션
d_d010383,POI01000000B34DG7,애월프렌즈
d_d001615,POI010000006W7EXG,새연교안내소
d_d010232,POI01000000EGA3X0,표선해비치해변야영장
d_d002105,POI010000006QK7P8,금서루
d_d001673,POI010000006VUBJL,미리내랜탈하우스
d_d003510,POI010000006PN2T9,대전정보문화산업진흥원
d_d004498,POI01000000B31WT0,한국콘도
d_d002278,POI01000000B33DVL,제주노블레스관광호텔
d_d012363,POI01000000B30RTU,서귀포시평생학습관
d_d007600,POI010000006W5BZD,서바이벌체험관
d_d000010,POI01000000CW8WNV,그녀의까페
d_d000170,POI010000006VWNAQ,동문시장고객지원센터
d_d004101,POI010000006VVQHZ,제주스테이호텔
d_d004522,POI01000000EHG9GW,성산일출봉
d_d001833,POI01000000BXS2OM,양양국제공항
d_d001183,POI0100000078KLO4,샤워실
d_d009788,POI01000000C14QAD,팰리스타운4동
d_d002773,POI01000000EGA3X0,표선해비치해변야영장
d_d009638,POI01000000BSCGYP,서귀포시공영주차장
b_b003984,POI010000006BISJ6,바다섬호텔
d_d000281,POI01000000BSCGYP,서귀포시공영주차장
d_d010230,POI01000000E85UFW,송학펜션산지버스정류장
d_d002475,POI010000006Q6O5R,정림사지(사적제301호)
d_d001617,POI01000000DLV5QK,제주대학교아라캠퍼스/학생생활관1호관
d_d001473,POI01000000ALJIXP,SK렌터카
d_d009146,POI01000000ALBVGD,제주신화월드테마파크
d_d001677,POI01000000B4DEY0,TERRASQUARE
d_d010103,POI01000000ALBFBS,카멜리아힐
c_c000618,POI01000000B38Q6E,SOLBEACH진도
d_d001631,POI01000000ALBFBS,카멜리아힐
d_d001925,POI010000006EVL95,두산위브더스테이트오피스텔
d_d002799,POI01000000B301HS,금호리조트
d_d000285,POI01000000EG7PBX,제주신라호텔
d_d000263,POI01000000ALC6KT,한림공원
d_d010281,POI010000006VSVBV,협재회관
a_a000411,POI010000006KYZBU,삼성빌딩
d_d000248,POI010000006VWNAQ,동문시장고객지원센터
d_d006232,POI0100000078KDW4,백팩커스홈
a_a003005,POI01000000C15OVX,한강신도시3차푸르지오5단지아파트/510동
d_d003695,POI010000006VWKQ3,애플관광호텔
d_d002577,POI01000000EG6UA0,나이빌
d_d003260,POI01000000EG51OK,제주목관아외대문
d_d002811,POI01000000AK081Z,유스퀘어광주종합버스
d_d010326,POI0100000078R6MU,연희피아노음악교습소
d_d002817,POI01000000CDA88B,모살밭휴게소
d_d001605,POI010000006VSVBV,협재회관
d_d004410,POI01000000EBU5K4,사라봉공원
d_d008247,POI010000006VS71X,우도도항선대합실
d_d006063,POI0100000078KELU,코코스펜션
d_d010585,POI01000000EHG9GW,성산일출봉
d_d008018,POI01000000EBRYW6,중문색달해수욕장
d_d001325,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d001665,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d003814,POI01000000C9OXNP,COZYHOUSE
d_d003109,POI010000006VZ2WU,태홍오피스텔
d_d000546,POI01000000EHGHUI,오설록티뮤지엄
d_d009265,POI01000000C1HGMS,대성코오롱아파트(강산마을)/107동
d_d009603,POI0100000078RS93,샐리스제주호텔
d_d009116,POI01000000BSCGYP,서귀포시공영주차장
d_d001585,POI01000000BXT265,춘천사이클경기장
d_d009437,POI010000006VY6RS,제주마실게스트하우스
d_d002303,POI01000000BZ0BM3,미포정거장
d_d001854,POI01000000EG7Y72,화순금모래해변클린화장실
c_c003313,POI01000000C6JQ5S,홍익그린빌라나동
a_a002368,POI01000000BXUEYA,인천항연안여객터미널
d_d000534,POI01000000EG51OK,제주목관아외대문
d_d004247,POI01000000C9ONE6,서귀포강정골드클래스105동
d_d001624,POI010000006VWNAQ,동문시장고객지원센터
d_d010501,POI010000006W7AM1,썬라이즈중문호텔
d_d001601,POI01000000EHG9GW,성산일출봉
d_d001994,POI01000000EG7OH2,목장카페드르쿰다
d_d012054,POI010000006VSVCW,해조대펜션
c_c002769,POI01000000B00BCU,선착장
d_d006126,POI01000000DMLW3F,신흥덕롯데캐슬레이시티/경비실2
d_d009416,POI01000000B31QBC,성이시돌목장
d_d000261,POI01000000CTW78C,장인의집
b_b006786,POI010000006VWMBQ,동문시장
d_d000084,POI01000000BSCNWU,호텔에어시티제주
d_d002756,POI010000006VUDBF,순천미향식당
d_d005249,POI010000006VS9TR,시드게스트민박
b_b000543,POI01000000B7SJE3,GS칼텍스독도주유소
d_d003062,POI01000000E87BVV,카카오
d_d005947,POI01000000E8720R,충혼묘지
d_d009799,POI0100000078KLO4,샤워실
d_d009946,POI01000000EG56IJ,대명빌딩
d_d000141,POI01000000CRF1WB,베이스컴퍼니
d_d000349,POI01000000EG3SK5,제주드림타워복합리조트
a_a000926,POI01000000BY7QAC,어미어판장
d_d007761,POI01000000B30J70,서귀다원
d_d007629,POI010000006W7VFF,엘림음악학원
d_d000134,POI01000000C9O2Y5,정다운마을
d_d008081,POI01000000EG7Z0W,길게스트하우스
d_d003634,POI01000000C9J4SW,청목노형107동
d_d001983,POI01000000E9TBZM,식물원
d_d001514,POI01000000BZ0UXX,석정시티빌
d_d001535,POI01000000EBP5JY,SK가스제주충전소
d_d005364,POI010000006VU3OI,하얀풍경펜션
d_d001083,POI010000006W0OL7,제주돌문화공원
d_d001307,POI01000000B328WG,사차원게스트하우스
d_d002305,POI01000000B30TZ2,해든빌레펜션
d_d007761,POI0100000078KHR3,동굴리조트
d_d000029,POI01000000DM0869,검단초교
d_d000090,POI01000000CS1JYI,판테온하우스
d_d002048,POI01000000B280TA,죽향문화체험마을죽녹원
d_d001323,POI01000000B33TZ5,아라리오뮤지엄탑동시네마
d_d004780,POI01000000EG4TCZ,제주코코하우스펜션
c_c005624,POI0100000071WM1N,코리아나스크린골프존
d_d007600,POI01000000B349L8,한아름하우스
d_d002533,POI010000006GOC2K,충의정
d_d009728,POI01000000ALA5CI,신신호텔
d_d003948,POI01000000AM3S6T,시그마II유럽풍하우스
d_d000104,POI01000000BVCY0C,돈향기
d_d009042,POI010000006W0WNH,진비치하우스
d_d007634,POI01000000EG83EF,스타빌글램핑장
d_d011394,POI01000000ALDPB4,서프라이즈테마파크
a_a001994,POI01000000C1APQY,신도림6차e-편한세상아파트/902동
d_d002220,POI01000000ALD4BJ,함덕32빌딩
d_d004584,POI010000006VSCWX,보물섬펜션
d_d002384,POI010000006CSTWV,가평5일장
d_d004446,POI01000000EG5R2O,고집돌우럭
d_d001661,POI01000000E9LWII,서울역버스환승센터
d_d003455,POI01000000EHBB5I,TOWER30
d_d006984,POI010000006VU786,장위동유성집
d_d001774,POI01000000ALAFIY,호텔코너스톤
d_d000251,POI010000008ZY3X1,파도소리해녀촌
d_d000631,POI01000000BSCGYP,서귀포시공영주차장
d_d010575,POI01000000B31FVL,JRAUM호스텔
d_d002021,POI01000000B8WK72,천주교전동교회
d_d010433,POI01000000BSCGYP,서귀포시공영주차장
d_d001354,POI010000006W8KI8,해비치호텔앤리조트
d_d001675,POI01000000BSCGYP,서귀포시공영주차장
d_d002303,POI010000006W2EKY,금경빌딩
d_d007806,POI01000000C9JCU6,한담풍경하우스
d_d000187,POI01000000BZ2D2N,조랑말체험공원(따라비승마장)
d_d002259,POI01000000BSCGYP,서귀포시공영주차장
d_d002948,POI01000000B31QBC,성이시돌목장
d_d000799,POI010000006VWMBQ,동문시장
d_d010548,POI01000000EG7OH2,목장카페드르쿰다
d_d002447,POI0100000078R4X3,제주동문게스트하우스
d_d000268,POI010000006W0PE1,KT제주빌딩
d_d010127,POI01000000ALJIXP,SK렌터카
c_c003169,POI01000000B3JW8X,농협지원사업외암팜스테이생활관
d_d000583,POI01000000BSCMVS,메종글래드제주호텔
d_d010231,POI01000000EG44XV,투피쉬하우스
d_d000324,POI01000000ALJB1M,한라축산도매센터
b_b002406,POI010000006VOMQX,백연철물
d_d010185,POI010000006W0OL7,제주돌문화공원
d_d004222,POI010000006W7JE2,해맑은치과의원
d_d002278,POI01000000B76DB8,매미공원
d_d001144,POI01000000ALA1PR,아트스테이
d_d001983,POI01000000C2K5ON,도량3주공아파트/309동
d_d002406,POI010000006VVFU1,HOTELTOPISLAND
d_d001431,POI010000006VVN1G,아스타호텔
d_d001572,POI01000000EG4MYE,신라스테이제주호텔
d_d002137,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d001411,POI01000000ALBVGD,제주신화월드테마파크
a_a002327,POI010000006E4UM0,인천종합어시장사업협동조합
d_d002063,POI0100000070JU1H,동대구역
d_d001015,POI010000006W2FVA,엠버호텔
d_d009541,POI01000000B33GYR,카페세바
d_d004829,POI01000000BZB4I3,경주시외버스터미널
d_d002138,POI010000006W7KWL,네거리식당
c_c001508,POI01000000B38Q6E,SOLBEACH진도
d_d001126,POI01000000BG6W1Q,휘닉스아일랜드
d_d006136,POI01000000BZ1VAC,환상숲
d_d004070,POI01000000AL9K5P,골드원호텔앤스위트
d_d000416,POI0100000078S9P1,호텔위드제주
d_d001581,POI010000006W2CKW,베스트웨스턴가족제주호텔
d_d010842,POI01000000ALKLC8,매송휴게소서울방향
b_b002904,POI01000000776L45,시선펜션
d_d001223,POI01000000BUUBCI,초지역
c_c002328,POI01000000B2XDK3,군산고속버스터미널
a_a002561,POI01000000BGJBTA,인천역
d_d005523,POI010000006GK6HP,남산케이블카
a_a002392,POI01000000B5KMI0,서영베니스스퀘어
d_d010562,POI01000000ALBHGZ,두모리에리조트
a_a005862,POI01000000BGK41C,오션뷰
d_d001367,POI01000000B347M7,SK가스한림충전소
d_d010562,POI010000006VSVBV,협재회관
b_b003797,POI01000000BYLRBS,상주은모래비치
d_d001409,POI01000000B356BW,제주민속5일시장
d_d001381,POI0100000078KLO4,샤워실
d_d000120,POI0100000078RZYZ,제주신화빌라스콘도509동
d_d010750,POI010000006W7KWL,네거리식당
d_d001590,POI01000000B33BK8,섬머그리스게스트하우스
d_d005892,POI01000000BYBUNX,한국관광공사
d_d006321,POI010000006LNT25,동대문디자인플라자
d_d001592,POI01000000ALDTEB,제주김만복
d_d007391,POI01000000BYGEON,인터컨티넨탈서울코엑스
c_c005797,POI01000000BZZGI3,저두해수욕장
d_d002591,POI01000000BYF93W,오금동쌍용스윗닷홈아파트
a_a001705,POI01000000B5J061,월미공원어을미센터
c_c007725,POI01000000BZZWLM,대천해수욕장
c_c004953,POI01000000B75CID,남해멸치유자망자율어업공동체
d_d007017,POI010000006VVK8K,참피온호텔
d_d000169,POI01000000CTCYS3,다이소
d_d001192,POI01000000BSCIMF,THECLOUDHOTEL
d_d000255,POI01000000ALAGYF,서귀포농협중앙지점
d_d002485,POI01000000BSCGYP,서귀포시공영주차장
d_d002440,POI01000000EG8Q9X,호텔케니
d_d003841,POI010000006QK7P8,금서루
d_d000236,POI010000006W7BS8,ICC제주국제컨벤션센터
a_a000321,POI01000000CXL23V,인계동껍데기
d_d012393,POI01000000C9PKPF,디자인타운
d_d007369,POI01000000ALBTE9,점보빌리지
c_c002280,POI01000000BSC9BV,아침바다회센터
a_a006094,POI010000006VWJV7,동광해운(주)
d_d000583,POI01000000EG7TOE,9.81파크
d_d005974,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d003105,POI01000000BSCGYP,서귀포시공영주차장
d_d001485,POI010000006W7LZP,스플래쉬리조트
d_d012281,POI010000006W0OL7,제주돌문화공원
d_d001300,POI01000000BZPOUD,완도공용버스터미널
d_d001653,POI01000000BG6PTB,미도식당
d_d004747,POI01000000ALA5CI,신신호텔
d_d003715,POI01000000BZX17B,관촉사
d_d001628,POI01000000B327N6,플레이스
d_d001444,POI01000000EG3SK5,제주드림타워복합리조트
d_d000203,POI010000006VU0UL,중문랜드
d_d002098,POI0100000073FDTR,경주세계문화엑스포공원첨성대영상관
d_d002163,POI0100000078KLO4,샤워실
d_d001387,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d001889,POI010000006VRQWA,김녕휴게소
d_d003572,POI01000000E8720R,충혼묘지
d_d002193,POI0100000075UF4L,강릉대도호부관아
d_d001593,POI01000000BG6NN3,외돌개관광단지
d_d001519,POI01000000C9GR3R,한우리힐타운
d_d010180,POI0100000078KLO4,샤워실
b_b006208,POI010000006ABW8R,평강온달펜션
d_d005318,POI010000006VWMBQ,동문시장
d_d010551,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d002590,POI01000000C2IC9D,경산코아루아파트/101동
d_d010661,POI01000000B31WT0,한국콘도
d_d002005,POI010000006W0UIA,삼다도횟집본점
d_d012371,POI01000000B32AQC,제주해녀박물관
d_d008987,POI010000006W7BS8,ICC제주국제컨벤션센터
d_d000916,POI0100000078TG0K,그랜드밀리언스호텔
d_d000160,POI010000006VWMBQ,동문시장
d_d007660,POI01000000BG6KR4,세계조가비박물관
d_d002702,POI01000000BYLERV,보리암보광전
d_d002624,POI01000000C9GVF7,팀버하우스A동
d_d000870,POI01000000ALD37E,삼양동해녀탈의장
d_d005582,POI01000000BXRYNG,설악해수욕장
d_d001315,POI01000000BZ29J0,제주금호리조트
d_d002504,POI0100000078KLO4,샤워실
d_d000964,POI01000000BSCLNJ,애월더선셋리조트
d_d000516,POI01000000ALAVKG,호텔케니
d_d003763,POI01000000EG4JAN,제주썬호텔앤카지노
d_d004251,POI01000000E87V3N,큰동네
d_d001493,POI010000006VSANM,브리즈베이호텔
d_d005146,POI010000006W3YGF,항파두리항몽유적지
d_d010367,POI01000000EHG9GW,성산일출봉
d_d001456,POI010000006W8KI8,해비치호텔앤리조트
d_d007634,POI01000000BSCGYP,서귀포시공영주차장
c_c000751,POI01000000C0LW7W,삼호/3동
d_d003156,POI01000000B280TA,죽향문화체험마을죽녹원
d_d005909,POI0100000078KLN3,안녕함덕게스트하우스
c_c000749,POI01000000BSBRXY,여수해상케이블카놀아정류장
a_a003278,POI010000006DU4S5,블랙트리캠핑
d_d000276,POI01000000EG81ED,제주중문특급호텔리노베이션및증축사업
d_d000074,POI01000000B30ESG,VISTACAY호텔
b_b007113,POI01000000CC5CWX,퍼스트빌
d_d000755,POI010000006W7HUG,BKHOTELJEJU
b_b000483,POI01000000AMNW1C,함양휴게소통영방향
d_d001579,POI01000000BG6W1Q,휘닉스아일랜드
d_d005548,POI01000000EG6635,오페라하우스
d_d009367,POI010000006VU786,장위동유성집
d_d002311,POI01000000BZ1DN7,제주항연안여객터미널
d_d007863,POI01000000C1QWJE,중계청암3단지아파트/301동
d_d000968,POI01000000CSXP6S,에코아로마
d_d008208,POI010000006W79ES,퍼시픽랜드
b_b002249,POI01000000BYS0FC,한화리조트거제벨버디어
d_d002021,POI01000000B2TOB1,전주향교
d_d006855,POI01000000EBRYW6,중문색달해수욕장
d_d011349,POI01000000ALD37E,삼양동해녀탈의장
d_d003127,POI010000006EZRX3,송내역
d_d001626,POI01000000C2AP7G,삼주아파트/103동
a_a000734,POI010000006OV9GA,월드피아오피스텔
d_d003472,POI01000000BSCGYP,서귀포시공영주차장
d_d004962,POI01000000B30YAI,약천사종무소
d_d000317,POI010000006VVH7G,르네상스호텔
d_d004446,POI01000000EG6N1K,예벤에셀함덕호텔
d_d000437,POI01000000EHGEI3,제주신화월드테마파크
d_d007104,POI010000006W5BZD,서바이벌체험관
d_d009295,POI01000000BG6NN3,외돌개관광단지
d_d003134,POI01000000ALD37E,삼양동해녀탈의장
c_c005196,POI01000000B3W0EK,석화촌가든
d_d000799,POI0100000099YN54,베이징1
d_d007764,POI01000000EBRRFI,이호테우해수욕장
d_d012334,POI01000000B32K95,조랑말타운승마장
d_d001484,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
d_d007112,POI01000000DM82DI,통호텔
d_d001599,POI01000000ALBVGD,제주신화월드테마파크
d_d003763,POI01000000C9JCU6,한담풍경하우스
d_d000500,POI01000000EBU51L,도들봉공원
a_a005372,POI01000000761E4S,인천옹진농협영흥지점
d_d002054,POI01000000B34D4V,통나무파크
d_d010075,POI01000000EG9VVP,고호의정원
d_d007634,POI01000000EG4MYE,신라스테이제주호텔
d_d001756,POI010000006W5P0S,해삼가든
d_d002274,POI01000000EG7U8Z,새별헤이요목장
a_a011717,POI01000000B5MPSF,염전보전생태공원
d_d001629,POI010000006W32HK,아이진호텔
d_d001312,POI01000000BYNLV8,도동해수욕장
d_d009096,POI010000006VSVCW,해조대펜션
d_d009381,POI01000000B32E2S,인더오조펜션
d_d000791,POI01000000CIYT5M,(주)로얄렌트카
d_d001522,POI01000000EG6NGZ,BLBETTERLIFE&COMPANY
d_d010232,POI01000000C9H3UV,K빌
d_d004285,POI01000000EG9TC4,로그빌리지
b_b006017,POI01000000BZ9FWQ,삼성창조캠퍼스
d_d000134,POI0100000078SOI9,캠퍼트리호텔&리조트
d_d002683,POI010000006VVS9T,제주팔레스호텔
d_d007548,POI01000000EG5X7Z,와흘메밀농촌체험휴양마을
b_b006272,POI0100000076YYDI,쇠섬스토리펜션
d_d007913,POI0100000078LV7Y,EFK알레그리아호텔
d_d003046,POI01000000ALAFJZ,웨스턴그레이스호텔
d_d006378,POI01000000B307M3,말자하우스
d_d001606,POI010000006VRZ6T,구좌농협하나로마트
d_d002308,POI01000000EG5432,탑동수산시장
d_d010490,POI01000000EBRRFI,이호테우해수욕장
d_d007742,POI0100000078KLO4,샤워실
d_d001221,POI01000000BZ1NC6,메가리조트
d_d012422,POI010000006W831A,신산리마을카페
d_d004404,POI01000000B34XIT,에코에비뉴
c_c002799,POI01000000EH7T2T,오수휴게소(완주방향)
d_d000243,POI01000000B347XI,1942게스트하우스
d_d004648,POI0100000078QBP1,성산포사랑펜션
d_d001893,POI01000000BZ1Z39,천지연폭포
d_d007504,POI01000000BG6W1Q,휘닉스아일랜드
d_d004015,POI01000000ALAER6,호텔서귀피안
c_c000100,POI01000000BYS0FC,한화리조트거제벨버디어
d_d012254,POI01000000BSCO0Z,레지던스에코지엘
d_d001468,POI01000000AZ9GF9,광안동롯데골드로즈아파트
d_d003040,POI01000000BZ1Z39,천지연폭포
d_d002359,POI01000000B352IZ,제주MORNINGCITY
d_d004122,POI01000000EG6N5O,무거펜션
d_d002994,POI01000000C00BGZ,아산역
d_d003735,POI01000000B22WCJ,석촌호수
b_b002794,POI01000000BYLERV,보리암보광전
d_d001014,POI01000000EG51PL,제주목관아관덕정
d_d001555,POI010000006BISJ6,바다섬호텔
d_d007770,POI01000000C3HUI4,해오름팰리스
d_d012475,POI01000000C9N7KV,블루엘세화
d_d002264,POI01000000ALZU7R,삼일공업고테니
d_d000104,POI01000000CDAK1G,천백고지휴게소
d_d008062,POI01000000B34AL9,해변산책펜션
d_d003649,POI01000000BSCHH9,송악산휴게소
d_d007755,POI010000006VWJV7,동광해운(주)
d_d003567,POI010000006W0ZHE,우림호텔
a_a007125,POI01000000EHG9GW,성산일출봉
b_b015036,POI01000000BYPCMS,의기사
d_d001376,POI01000000EHG9GW,성산일출봉
d_d005338,POI01000000AL9QF5,서귀포강정지구중흥SCLASS
d_d001416,POI01000000EG4I6I,한사랑농수산
d_d002703,POI0100000078SQ4X,캠퍼트리호텔&리조트
a_a004840,POI01000000B1383M,연애편지펜션
a_a004017,POI01000000B5L5GI,로얄엠포리움호텔
a_a001558,POI01000000B5NGWB,중화원
d_d000255,POI01000000BZ26T7,약천사
d_d007655,POI0100000078IPWE,호텔노블리아
d_d001976,POI01000000ALB63B,중문관광단지안내소
d_d002973,POI010000006VSC01,꽃가람
d_d000608,POI01000000B313V9,부영호텔
d_d003619,POI01000000BZ0YBF,이도초등학교
d_d002910,POI01000000B340AO,한화리조트제주
c_c006707,POI0100000076ZHE3,제일민박펜션
d_d007523,POI01000000BSCHVN,크리스마스박물관
d_d010562,POI01000000ALBHGZ,두모리에리조트
d_d006740,POI010000006VWE07,국립제주박물관어린이올레
d_d008115,POI01000000BZ2BYH,표선도서관
d_d004834,POI01000000BZ25XA,서귀포시외버스터미널
a_a003002,POI01000000C0NB17,하안주공9단지/909동
d_d009367,POI01000000EG51RN,SK렌터카제주지점
d_d001572,POI010000006VWMBQ,동문시장
d_d010557,POI010000006VRQWA,김녕휴게소
d_d000866,POI01000000B30VIN,중문사우나
d_d000243,POI01000000AOGTCF,미스칠
d_d000380,POI01000000C9GVF7,팀버하우스A동
d_d003564,POI01000000ALA6OV,제주올레여행자센터
d_d005194,POI01000000CDA88B,모살밭휴게소
d_d010226,POI01000000EBRRFI,이호테우해수욕장
d_d001731,POI01000000B32K95,조랑말타운승마장
d_d000243,POI01000000C05L0Y,봉명아파트
d_d001779,POI010000006CGYKC,정선리조트
d_d010108,POI010000006VWMBQ,동문시장
d_d001621,POI01000000BGQE6X,도남식당
d_d005974,POI0100000078TG1L,제주비스타케이호텔
d_d001661,POI01000000E9LWII,서울역버스환승센터
d_d006648,POI01000000B30RRS,HOTELWINSTORY
d_d008205,POI010000006VU10S,J.VIEW호텔
d_d003636,POI01000000BZ2CH1,에덴아파트
d_d000046,POI01000000EHG23C,SONOBELLE
d_d002400,POI01000000B32G7Z,언니게스트하우스
d_d001846,POI01000000B31Y5E,오설록티뮤지엄
d_d001544,POI01000000ALBVGD,제주신화월드테마파크
d_d001876,POI01000000ANAUTQ,창원용지아이파크
d_d002048,POI01000000C059DZ,청주시외버스터미널
d_d002269,POI01000000B280TA,죽향문화체험마을죽녹원
b_b000516,POI01000000E1K4KJ,방범용안전비상벨
d_d002565,POI01000000EG6ZYT,레지던스스테이
d_d006649,POI01000000EG5R2O,고집돌우럭
d_d010842,POI01000000EG7TC2,아르떼뮤지엄
d_d001601,POI010000006W0R1Q,제주승마공원
d_d001352,POI01000000B773H5,통영항여객선터미널
d_d003518,POI01000000BG6WB0,만장굴
d_d008001,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d007825,POI01000000BG6R0K,대유랜드
d_d002729,POI01000000EBRPYZ,곽지해변
d_d006300,POI010000006VWNAQ,동문시장고객지원센터
d_d006979,POI01000000BZ1XW0,씨사이드아덴
c_c001068,POI01000000BG9EZ9,송공산분재공원
d_d002423,POI01000000C0HR7N,상록수현대2차아파트/401동
d_d010310,POI01000000BG6W1Q,휘닉스아일랜드
d_d002983,POI0100000078KLXD,카페
d_d004285,POI01000000EG7KS9,세화민속오일시장
d_d003369,POI01000000EG7TC2,아르떼뮤지엄
d_d000223,POI01000000B32BL8,고향농수산
d_d000762,POI0100000078IPWE,호텔노블리아
d_d001582,POI01000000EG4G0A,CAFELeVeil
d_d012310,POI01000000DLV5TN,제주대학교교육대학/도서관
d_d009800,POI01000000EG54FE,D&DEPARTMENTJEJUBYARARIO
d_d003245,POI01000000B351IY,연동블루아일랜드
d_d001416,POI01000000C29TQ2,메르헨하우스3
d_d003763,POI01000000EG4JAN,제주썬호텔앤카지노
d_d009045,POI01000000B30SGI,하나로마트서귀포농협
d_d005738,POI01000000B3576S,수목원테마파크
b_b000746,POI010000006YKZH0,농협창고
d_d010997,POI01000000BZ1Z39,천지연폭포
d_d003398,POI01000000EHG9GW,성산일출봉
d_d001589,POI01000000EG7L9R,덕천연수원
b_b002904,POI01000000EI2V9Y,군산휴게소
b_b000483,POI01000000CHRUU4,SOUL(소울)PC방
a_a000439,POI01000000CR538F,도서출판디빅
d_d001167,POI010000006E156S,연오정
d_d010444,POI010000006VUBJL,미리내랜탈하우스
d_d005455,POI01000000E8720R,충혼묘지
a_a012249,POI01000000C75UGU,E편한세상미사아파트104동
d_d000868,POI01000000ALAVKG,호텔케니
d_d003075,POI01000000EG7CJS,우도창작스튜디오
d_d010232,POI01000000ALJBRC,에스엠타워
d_d007716,POI01000000EHGH3R,안덕초교
d_d001998,POI01000000EHG9GW,성산일출봉
d_d000518,POI01000000EG7B08,세오니네펜션
a_a007237,POI01000000BS4UYV,황산어판장
d_d007007,POI01000000B356BW,제주민속5일시장
d_d000208,POI0100000078KLO4,샤워실
d_d004780,POI01000000BSCGYP,서귀포시공영주차장
a_a003857,POI010000006KP6CT,고덕리엔파크1단지아파트/뮤엠영어
d_d002530,POI010000006W2EQ4,NH제주시농협신제주지점
d_d004753,POI010000006W32HK,아이진호텔
d_d003991,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d004203,POI01000000C9GROC,애월바움채102동
d_d000097,POI010000006W8N81,해비치호텔앤리조트
d_d005925,POI01000000ALBVGD,제주신화월드테마파크
b_b001355,POI01000000B7SJ7W,99펜션
d_d006729,POI01000000BSCIUN,한동제일수련원
d_d001013,POI01000000BG6WB0,만장굴
d_d003477,POI01000000C9IVNH,남강오렌지카운티103동
d_d001731,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d003815,POI0100000078RXBA,피규어뮤지움제주
d_d009302,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d009718,POI010000006VTP2H,제주곶자왈도립공원탐방안내소
d_d001821,POI010000006VRQWA,김녕휴게소
d_d001607,POI01000000B31Y5E,오설록티뮤지엄
d_d002495,POI01000000EHG8ZE,성산포항종합여객터미널주차타워
d_d004338,POI01000000B30M3Z,돈내코유원지관리사무소
b_b004963,POI0100000076CA94,목원빌딩
d_d010159,POI01000000B3108J,서복공원
d_d004040,POI01000000ALJ53I,더세븐렌터카
d_d010178,POI01000000C2A38V,이도주공1단지아파트/102동
d_d006678,POI010000006ERNRL,세종팰리스
d_d001934,POI0100000078QD4I,제주티라호텔
d_d000431,POI01000000CVFVMZ,부에난소라법환어촌계
d_d003531,POI01000000EG5GMX,인피니티리조트A동
d_d001944,POI010000006VWNAQ,동문시장고객지원센터
d_d006060,POI01000000CDA88B,모살밭휴게소
d_d002389,POI01000000B301HS,금호리조트
d_d001014,POI0100000078TCAQ,방귤당
d_d007453,POI010000006VS3H9,제주평대림비자나무숲청소년수련원본관
d_d003620,POI01000000EG9AMV,서귀포치유의숲힐링센터
d_d003356,POI01000000EBRRFI,이호테우해수욕장
b_b006272,POI01000000EGA95E,남해전통시장
d_d001665,POI010000006VWMBQ,동문시장
d_d010622,POI01000000BG6N5L,홈플러스서귀포점
d_d007782,POI01000000BXSE2C,원주공항
d_d001380,POI01000000ALJIXP,SK렌터카
d_d007852,POI010000006W7WIJ,미도호스텔
d_d001440,POI010000006VWMDS,삼다사우나
d_d010040,POI010000006VSNP1,제주동마트
a_a008632,POI01000000BXW19A,부평공원
d_d007029,POI010000006VWMBQ,동문시장
d_d005131,POI01000000BG6RCW,항공우주박물관
d_d008050,POI01000000B314AP,우림랜드
d_d000190,POI010000006W0Q3R,웰빌딩
d_d006984,POI01000000B30YAI,약천사종무소
d_d001597,POI01000000B34GA4,바다그리고길
d_d010596,POI01000000B34WKU,레드캡렌터카
d_d010575,POI01000000C1MZRL,"우성1,2,3차아파트/29동"
d_d007035,POI01000000B3572O,한라수목원
